OrgID,EnrollDate,ChurnDate,OrgSize,Industry,IndustryGroup,Enrollment Plan,PromoType,Acquisition Channel,F28 Active Rate,Avg Lifetime Active,F28 Cc Flag,eLTV/CAC,Churned,Enrollment Duration,User_id
355386,2021-02-22,,2-6,General Contractor,General Contractor,Small,One Month,Sales,0.214,0.11,0,1.5,0,655.0,35538620210222
355391,2021-03-12,,0-1,Electrical,Electrical,Starter,No Promo,Marketing - Unpaid,0.0,0.13,0,0.9,0,637.0,35539120210312
355394,2021-02-22,2021-03-19,2-6,Tree Services,Other,Small,One Month,Sales,0.036000000000000004,0.01,0,1.4,1,25.0,35539420210222
355399,2021-02-22,2021-05-10,2-6,Heating & Air Conditioning,Heating & Air Conditioning,Small,One Month,Sales,0.036000000000000004,0.006,0,3.1,1,77.0,35539920210222
355400,2021-02-22,,2-6,General Contractor,General Contractor,Large,2+ month,Marketing - Paid,0.071,0.5429999999999999,0,8.1,0,655.0,35540020210222
355403,2021-03-01,2021-11-28,0-1,Plumbing,Plumbing,Small,No Promo,Marketing - Paid,0.536,0.637,1,3.9,1,272.0,35540320210301
355406,2021-02-22,2021-03-19,2-6,Heating & Air Conditioning,Heating & Air Conditioning,Small,One Month,Sales,0.036000000000000004,0.006,0,3.6,1,25.0,35540620210222
355412,2021-02-22,,0-1,Heating & Air Conditioning,Heating & Air Conditioning,Small,One Month,Marketing - Paid,0.35700000000000004,0.721,0,0.6,0,655.0,35541220210222
355414,2021-02-22,2021-07-22,2-6,Electrical,Electrical,Small,One Month,Sales,0.0,0.003,0,2.7,1,150.0,35541420210222
355422,2021-02-22,2021-04-21,0-1,General Contractor,General Contractor,Small,One Month,Sales,0.0,0.003,0,0.9,1,58.0,35542220210222
355423,2021-03-16,,0-1,Handyman,Handyman,Starter,No Promo,Marketing - Paid,0.107,0.147,0,0.8,0,633.0,35542320210316
355425,2021-02-22,2021-03-22,0-1,Plumbing,Plumbing,Small,No Promo,Marketing - Paid,0.14300000000000002,0.016,0,2.8,1,28.0,35542520210222
355430,2021-02-23,2021-11-23,2-6,Pest Control,Other,Small,One Month,Sales,0.0,0.003,0,1.7,1,273.0,35543020210223
355431,2021-02-22,,2-6,Plumbing,Plumbing,Small,One Month,Sales,0.679,0.55,1,2.3,0,655.0,35543120210222
355432,2021-04-01,2021-07-28,2-6,Plumbing,Plumbing,Small,One Month,Sales,0.036000000000000004,0.006,0,2.7,1,118.0,35543220210401
355433,2021-02-22,2021-04-22,0-1,Heating & Air Conditioning,Heating & Air Conditioning,Small,One Month,Sales,0.036000000000000004,0.013000000000000001,0,3.1,1,59.0,35543320210222
355440,2021-03-09,,2-6,Junk Removal,Other,Small,One Month,Sales,0.643,0.818,1,2.5,0,640.0,35544020210309
355441,2021-02-22,,0-1,Home Cleaning,Home Cleaning,Large,One Month,Product,0.643,0.812,0,3.9,0,655.0,35544120210222
355444,2021-02-22,2021-08-22,2-6,Home Cleaning,Home Cleaning,Small,One Month,Sales,0.107,0.013000000000000001,0,1.2,1,181.0,35544420210222
355449,2021-03-31,,2-6,Heating & Air Conditioning,Heating & Air Conditioning,Starter,No Promo,Marketing - Unpaid,0.857,0.765,1,0.3,0,618.0,35544920210331
355453,2021-03-08,,0-1,Water Treatment,Other,Extra large,2+ month,Product,0.036000000000000004,0.016,0,15.4,0,641.0,35545320210308
355454,2021-04-01,2021-05-31,0-1,Electrical,Electrical,Small,No Promo,Marketing - Unpaid,0.0,0.003,0,2.2,1,60.0,35545420210401
355456,2021-03-19,,0-1,Heating & Air Conditioning,Heating & Air Conditioning,Small,One Month,Marketing - Unpaid,0.536,0.536,1,2.5,0,630.0,35545620210319
355460,2021-02-22,2021-03-23,2-6,Plumbing,Plumbing,Small,One Month,Sales,0.14300000000000002,0.016,0,2.3,1,29.0,35546020210222
355461,2021-03-22,,2-6,Heating & Air Conditioning,Heating & Air Conditioning,Small,One Month,Product,0.28600000000000003,0.171,0,5.5,0,627.0,35546120210322
355466,2021-04-19,,0-1,Window & Exterior Cleaning,Window & Exterior,Small,One Month,Sales,0.536,0.355,0,1.5,0,599.0,35546620210419
355470,2021-02-23,2021-04-22,2-6,General Contractor,General Contractor,Small,One Month,Marketing - Unpaid,0.0,0.006,0,0.9,1,58.0,35547020210223
355476,2021-03-10,,0-1,Appliances,Appliances,Starter,No Promo,Marketing - Unpaid,0.5710000000000001,0.684,1,1.1,0,639.0,35547620210310
355480,2021-06-03,2021-07-21,0-1,Heating & Air Conditioning,Heating & Air Conditioning,Large,Special - One Month,Sales,0.75,0.10400000000000001,0,6.9,1,48.0,35548020210603
355482,2021-03-05,,2-6,Junk Removal,Other,Small,One Month,Marketing - Paid,0.429,0.306,0,1.2,0,644.0,35548220210305
355487,2021-03-02,2021-08-25,2-6,Handyman,Handyman,Small,No Promo,Marketing - Unpaid,0.7140000000000001,0.20199999999999999,0,1.0,1,176.0,35548720210302
355501,2021-03-15,,2-6,Drywall,Other,Small,No Promo,Innovation,0.643,0.619,1,2.0,0,634.0,35550120210315
355507,2021-02-23,2021-05-22,0-1,Electrical,Electrical,Small,One Month,Sales,0.0,0.003,0,2.3,1,88.0,35550720210223
355508,2021-02-23,2021-07-22,7-10,Electrical,Electrical,Extra large,2+ month,Marketing - Paid,0.0,0.003,0,14.2,1,149.0,35550820210223
355509,2021-02-24,,2-6,Heating & Air Conditioning,Heating & Air Conditioning,Large,2+ month,Marketing - Unpaid,0.75,0.875,1,10.6,0,653.0,35550920210224
355513,2021-03-01,2021-05-28,2-6,Heating & Air Conditioning,Heating & Air Conditioning,Small,No Promo,Sales,0.25,0.03,0,3.5,1,88.0,35551320210301
355513,2021-10-19,,2-6,Heating & Air Conditioning,Heating & Air Conditioning,Small,One Month,Sales,0.0,0.03,0,2.4,0,416.0,35551320211019
355519,2021-02-23,2021-04-22,0-1,Deck & Patio,Other,Small,One Month,Marketing - Unpaid,0.25,0.03,0,0.9,1,58.0,35551920210223
355520,2021-02-23,,2-6,Plumbing,Plumbing,Small,One Month,Sales,0.0,0.003,0,2.3,0,654.0,35552020210223
355523,2021-02-25,,2-6,Heating & Air Conditioning,Heating & Air Conditioning,Large,2+ month,Marketing - Unpaid,0.39299999999999996,0.7709999999999999,1,9.7,0,652.0,35552320210225
355525,2021-02-23,,0-1,Plumbing,Plumbing,Small,One Month,,0.893,0.787,1,3.4,0,654.0,35552520210223
355526,2021-02-23,,2-6,Carpet Cleaning,Carpet Cleaning,Small,2+ month,Innovation,1.0,0.9520000000000001,1,2.1,0,654.0,35552620210223
355528,2021-02-23,,2-6,Heating & Air Conditioning,Heating & Air Conditioning,Small,One Month,Marketing - Paid,0.643,0.888,0,4.6,0,654.0,35552820210223
355529,2021-02-23,2021-09-22,2-6,Plumbing,Plumbing,Small,One Month,Sales,0.0,0.003,0,2.3,1,211.0,35552920210223
355531,2021-02-23,,2-6,Garage,Garage,Small,No Promo,BD,0.071,0.276,0,4.6,0,654.0,35553120210223
355542,2021-02-25,2021-12-10,0-1,Home Cleaning,Home Cleaning,Small,One Month,Marketing - Paid,1.0,0.68,0,1.4,1,288.0,35554220210225
355544,2021-06-30,2021-07-29,0-1,Pool & Spa,Other,Small,One Month,Sales,0.0,0.003,0,3.2,1,29.0,35554420210630
355545,2021-02-23,,0-1,Automotive,Other,Small,No Promo,BD,0.14300000000000002,0.434,1,0.2,0,654.0,35554520210223
355546,2021-02-24,2021-11-01,0-1,Plumbing,Plumbing,Small,One Month,Marketing - Unpaid,0.5,0.38299999999999995,1,3.6,1,250.0,35554620210224
355547,2021-02-23,,7-10,Plumbing,Plumbing,Small,One Month,Sales,0.0,0.013000000000000001,0,2.3,0,654.0,35554720210223
355557,2021-02-23,,0-1,Concrete & Asphalt,Other,Small,One Month,Marketing - Paid,0.214,0.609,0,2.1,0,654.0,35555720210223
355558,2021-02-25,2021-04-01,2-6,Air Duct Cleaning,Other,Small,One Month,Marketing - Paid,0.179,0.023,0,3.9,1,35.0,35555820210225
355559,2021-03-01,,11+,Security,Other,Extra large,2+ month,Marketing - Paid,0.107,0.565,0,12.3,0,648.0,35555920210301
355570,2021-02-23,,0-1,Heating & Air Conditioning,Heating & Air Conditioning,Large,2+ month,Marketing - Unpaid,0.857,0.905,1,10.0,0,654.0,35557020210223
355571,2021-02-23,,2-6,Heating & Air Conditioning,Heating & Air Conditioning,Large,2+ month,BD,0.214,0.845,1,8.8,0,654.0,35557120210223
355573,2021-02-23,,0-1,Carpet Cleaning,Carpet Cleaning,Small,One Month,Sales,0.0,0.23199999999999998,0,1.9,0,654.0,35557320210223
355575,2021-02-23,2021-02-26,2-6,Handyman,Handyman,Small,One Month,Sales,0.036000000000000004,0.006,0,1.2,1,3.0,35557520210223
355576,2021-03-01,,2-6,Heating & Air Conditioning,Heating & Air Conditioning,Large,2+ month,BD,0.75,0.713,1,8.5,0,648.0,35557620210301
355581,2021-02-23,2021-05-22,2-6,Plumbing,Plumbing,Small,One Month,Sales,0.0,0.003,0,2.0,1,88.0,35558120210223
355585,2021-02-23,,2-6,Heating & Air Conditioning,Heating & Air Conditioning,Small,2+ month,BD,0.607,0.912,1,4.2,0,654.0,35558520210223
355586,2021-06-29,2021-07-28,0-1,Electrical,Electrical,Small,One Month,Marketing - Paid,0.036000000000000004,0.006,0,2.5,1,29.0,35558620210629
355587,2021-02-23,2021-03-25,0-1,Carpet Cleaning,Carpet Cleaning,Small,One Month,Sales,0.0,0.003,0,1.3,1,30.0,35558720210223
355589,2021-02-23,2021-03-18,7-10,Marine Services,Other,Large,2+ month,Sales,0.0,0.003,0,11.1,1,23.0,35558920210223
355590,2021-02-25,,2-6,Water Treatment,Other,Small,One Month,Marketing - Paid,0.214,0.353,0,3.3,0,652.0,35559020210225
355591,2021-02-23,,2-6,Fireplace & Chimney,Other,Small,No Promo,BD,0.7859999999999999,0.882,1,1.3,0,654.0,35559120210223
355598,2021-10-07,,0-1,Other,Other,Small,One Month,Sales,0.0,0.003,0,2.2,0,428.0,35559820211007
355601,2021-03-01,,0-1,Locksmith,Other,Large,2+ month,Marketing - Unpaid,0.5,0.75,1,6.5,0,648.0,35560120210301
355605,2021-02-23,,0-1,Pets,Other,Starter,One Month,,0.607,0.7170000000000001,1,0.5,0,654.0,35560520210223
355607,2021-03-10,2021-07-09,11+,Plumbing,Plumbing,Extra large,2+ month,Marketing - Unpaid,0.107,0.016,0,19.8,1,121.0,35560720210310
355609,2021-03-05,,0-1,Junk Removal,Other,Small,One Month,Marketing - Paid,0.607,0.5379999999999999,0,0.6,0,644.0,35560920210305
355610,2021-02-24,2021-03-29,11+,General Contractor,General Contractor,Small,One Month,Sales,0.0,0.003,0,0.9,1,33.0,35561020210224
355612,2021-02-23,,0-1,Heating & Air Conditioning,Heating & Air Conditioning,Large,2+ month,BD,0.179,0.36700000000000005,1,10.5,0,654.0,35561220210223
355613,2021-02-23,,0-1,Automotive,Other,Small,One Month,Marketing - Unpaid,0.0,0.003,0,1.0,0,654.0,35561320210223
355623,2021-02-24,2021-06-23,0-1,General Contractor,General Contractor,Small,One Month,Marketing - Unpaid,0.14300000000000002,0.057,0,2.2,1,119.0,35562320210224
355624,2021-02-23,2021-03-23,2-6,Heating & Air Conditioning,Heating & Air Conditioning,Small,One Month,Marketing - Unpaid,0.036000000000000004,0.006,0,3.5,1,28.0,35562420210223
355625,2021-06-22,,2-6,Plumbing,Plumbing,Small,No Promo,Marketing - Unpaid,0.857,0.47100000000000003,1,5.8,0,535.0,35562520210622
355630,2021-04-22,2021-05-21,2-6,Heating & Air Conditioning,Heating & Air Conditioning,Large,No Promo,Marketing - Unpaid,0.0,0.006,0,9.5,1,29.0,35563020210422
355632,2021-02-26,,2-6,Plumbing,Plumbing,Small,No Promo,Sales,0.679,0.7340000000000001,0,2.3,0,651.0,35563220210226
355643,2021-08-26,,0-1,Plumbing,Plumbing,Starter,No Promo,Marketing - Unpaid,0.607,0.17800000000000002,1,1.0,0,470.0,35564320210826
355644,2021-02-25,,0-1,General Contractor,General Contractor,Starter,No Promo,Marketing - Unpaid,0.821,0.68,1,0.6,0,652.0,35564420210225
355652,2021-02-24,2021-03-30,0-1,Landscaping & Lawn,Landscaping & Lawn,Starter,One Month,Marketing - Unpaid,0.107,0.016,0,1.2,1,34.0,35565220210224
355653,2021-03-03,2021-05-18,2-6,Automotive,Other,Small,One Month,Marketing - Unpaid,0.46399999999999997,0.084,1,1.2,1,76.0,35565320210303
355654,2021-03-10,,2-6,Window & Exterior Cleaning,Window & Exterior,Small,No Promo,Marketing - Unpaid,1.0,0.946,1,2.9,0,639.0,35565420210310
355657,2021-02-27,,0-1,Air Duct Cleaning,Other,Small,One Month,Marketing - Unpaid,0.5,0.68,1,2.3,0,650.0,35565720210227
355674,2021-02-23,,0-1,Handyman,Handyman,Starter,No Promo,Marketing - Paid,0.429,0.124,0,0.9,0,654.0,35567420210223
355675,2021-03-10,,0-1,Appliances,Appliances,Starter,One Month,Marketing - Unpaid,0.607,0.696,0,0.9,0,639.0,35567520210310
355686,2021-02-24,,0-1,General Contractor,General Contractor,Small,One Month,Sales,0.214,0.263,0,1.4,0,653.0,35568620210224
355691,2021-02-24,,2-6,Electrical,Electrical,Small,One Month,Marketing - Unpaid,0.214,0.155,0,2.0,0,653.0,35569120210224
355692,2021-02-24,2021-04-01,0-1,Water Treatment,Other,Large,No Promo,Marketing - Unpaid,0.179,0.03,0,3.4,1,36.0,35569220210224
355694,2021-02-24,2021-04-23,0-1,Appliances,Appliances,Small,One Month,Sales,0.28600000000000003,0.054000000000000006,1,2.2,1,58.0,35569420210224
355701,2021-02-25,,7-10,Landscaping & Lawn,Landscaping & Lawn,Small,One Month,Marketing - Unpaid,0.75,0.53,1,2.7,0,652.0,35570120210225
355704,2021-03-31,,0-1,Landscaping & Lawn,Landscaping & Lawn,Small,No Promo,Marketing - Unpaid,0.607,0.33399999999999996,1,1.6,0,618.0,35570420210331
355707,2021-02-24,2021-03-23,2-6,Electrical,Electrical,Small,One Month,Sales,0.0,0.0,0,2.3,1,27.0,35570720210224
355712,2021-03-01,2021-10-04,2-6,Sewer & Septic,Other,Small,One Month,Sales,0.0,0.003,0,2.7,1,217.0,35571220210301
355717,2021-02-26,,2-6,Window & Exterior Cleaning,Window & Exterior,Small,One Month,Marketing - Unpaid,0.607,0.804,1,2.3,0,651.0,35571720210226
355718,2021-02-24,,2-6,Heating & Air Conditioning,Heating & Air Conditioning,Small,No Promo,BD,0.643,0.8340000000000001,0,4.8,0,653.0,35571820210224
355719,2021-02-24,,0-1,Plumbing,Plumbing,Small,One Month,Marketing - Paid,0.893,0.888,0,3.6,0,653.0,35571920210224
355721,2021-02-24,,2-6,Fireplace & Chimney,Other,Starter,No Promo,Marketing - Paid,0.39299999999999996,0.516,0,1.4,0,653.0,35572120210224
355722,2021-02-24,,2-6,Heating & Air Conditioning,Heating & Air Conditioning,Small,One Month,BD,0.5,0.8140000000000001,0,2.8,0,653.0,35572220210224
355725,2021-02-24,2021-09-23,0-1,Handyman,Handyman,Small,One Month,Marketing - Paid,0.0,0.003,0,0.5,1,211.0,35572520210224
355727,2021-02-24,,0-1,Electrical,Electrical,Small,One Month,Marketing - Paid,0.036000000000000004,0.20199999999999999,0,3.1,0,653.0,35572720210224
355731,2021-02-24,,2-6,Electrical,Electrical,Small,One Month,Marketing - Unpaid,0.821,0.7090000000000001,1,2.9,0,653.0,35573120210224
355732,2021-02-24,,2-6,Garage,Garage,Large,2+ month,Marketing - Paid,0.321,0.847,0,12.0,0,653.0,35573220210224
355746,2021-02-24,,0-1,Heating & Air Conditioning,Heating & Air Conditioning,Small,One Month,Marketing - Unpaid,0.75,0.655,1,3.5,0,653.0,35574620210224
355751,2021-02-24,2021-09-22,0-1,Handyman,Handyman,Small,One Month,Marketing - Paid,0.9640000000000001,0.597,0,0.7,1,210.0,35575120210224
355753,2021-02-24,2021-04-29,0-1,Automotive,Other,Small,One Month,Marketing - Paid,0.25,0.027000000000000003,1,1.8,1,64.0,35575320210224
355756,2021-02-26,,0-1,Landscaping & Lawn,Landscaping & Lawn,Starter,No Promo,Marketing - Unpaid,0.321,0.263,1,0.6,0,651.0,35575620210226
355758,2021-03-09,,7-10,General Contractor,General Contractor,Small,No Promo,Marketing - Unpaid,0.46399999999999997,0.496,0,1.8,0,640.0,35575820210309
355763,2021-02-24,,2-6,Garage,Garage,Small,One Month,Marketing - Unpaid,0.536,0.631,1,4.9,0,653.0,35576320210224
355764,2021-02-24,2021-03-29,0-1,Appliances,Appliances,Small,One Month,Marketing - Paid,0.0,0.003,0,2.2,1,33.0,35576420210224
355765,2021-02-24,,0-1,Heating & Air Conditioning,Heating & Air Conditioning,Starter,One Month,Marketing - Paid,0.35700000000000004,0.435,1,1.1,0,653.0,35576520210224
355768,2021-02-24,,0-1,General Contractor,General Contractor,Small,One Month,Marketing - Paid,0.643,0.53,0,1.8,0,653.0,35576820210224
355769,2021-02-26,2021-05-25,0-1,Home Cleaning,Home Cleaning,Small,No Promo,Marketing - Paid,0.107,0.02,0,1.2,1,88.0,35576920210226
355771,2021-02-24,2021-03-24,0-1,Automotive,Other,Small,One Month,Marketing - Paid,0.0,0.003,0,1.0,1,28.0,35577120210224
355772,2021-03-01,,2-6,Tech Help,Other,Small,One Month,Marketing - Paid,0.107,0.02,0,1.8,0,648.0,35577220210301
355773,2021-02-24,2021-04-23,2-6,General Contractor,General Contractor,Small,One Month,Sales,0.25,0.027000000000000003,0,1.5,1,58.0,35577320210224
355774,2021-02-24,2021-04-23,2-6,Tile & Grout,Other,Small,One Month,Sales,0.0,0.003,0,1.8,1,58.0,35577420210224
355781,2021-02-25,,0-1,Heating & Air Conditioning,Heating & Air Conditioning,Small,One Month,Marketing - Paid,0.214,0.57,0,6.0,0,652.0,35578120210225
355784,2021-02-24,2021-03-23,2-6,Window & Exterior Cleaning,Window & Exterior,Small,One Month,Sales,0.0,0.003,0,1.2,1,27.0,35578420210224
355785,2021-02-26,,2-6,Automotive,Other,Small,No Promo,Marketing - Unpaid,0.821,0.8140000000000001,1,1.8,0,651.0,35578520210226
355790,2021-02-24,2021-03-05,0-1,Handyman,Handyman,Large,2+ month,Innovation,0.071,0.01,0,5.9,1,9.0,35579020210224
355795,2021-02-24,2021-03-23,2-6,General Contractor,General Contractor,Small,One Month,Sales,0.0,0.003,0,1.1,1,27.0,35579520210224
355796,2021-02-24,,0-1,Appliances,Appliances,Small,One Month,Sales,0.071,0.01,0,1.6,0,653.0,35579620210224
355797,2021-03-08,,2-6,Heating & Air Conditioning,Heating & Air Conditioning,Small,One Month,Marketing - Unpaid,0.036000000000000004,0.006,0,5.2,0,641.0,35579720210308
355799,2021-02-26,2021-05-25,7-10,Restoration,Other,Large,2+ month,Sales,0.036000000000000004,0.01,0,8.3,1,88.0,35579920210226
355805,2021-03-11,,7-10,Sewer & Septic,Other,Large,2+ month,Marketing - Paid,0.39299999999999996,0.81,0,13.6,0,638.0,35580520210311
355809,2021-06-07,2021-09-28,0-1,Landscaping & Lawn,Landscaping & Lawn,Small,One Month,Sales,0.0,0.003,0,1.2,1,113.0,35580920210607
355811,2021-02-24,2021-04-01,2-6,Plumbing,Plumbing,Small,One Month,Sales,0.14300000000000002,0.016,0,3.2,1,36.0,35581120210224
355814,2021-02-24,2021-06-23,0-1,Handyman,Handyman,Small,One Month,Sales,0.0,0.003,0,1.2,1,119.0,35581420210224
355816,2021-03-12,,0-1,Heating & Air Conditioning,Heating & Air Conditioning,Small,One Month,Product,0.7859999999999999,0.8270000000000001,1,4.6,0,637.0,35581620210312
355820,2021-03-03,,2-6,General Contractor,General Contractor,Small,One Month,Marketing - Unpaid,0.7859999999999999,0.797,1,1.0,0,646.0,35582020210303
355821,2021-02-24,,2-6,Heating & Air Conditioning,Heating & Air Conditioning,Small,One Month,Marketing - Unpaid,0.7140000000000001,0.675,1,4.6,0,653.0,35582120210224
355828,2021-02-24,,2-6,Landscaping & Lawn,Landscaping & Lawn,Small,One Month,Marketing - Unpaid,0.429,0.77,0,0.9,0,653.0,35582820210224
355833,2021-03-01,,2-6,Heating & Air Conditioning,Heating & Air Conditioning,Small,One Month,Marketing - Unpaid,0.643,0.79,1,5.0,0,648.0,35583320210301
355838,2021-02-24,2021-06-29,2-6,Tile & Grout,Other,Small,One Month,Sales,0.0,0.003,0,1.8,1,125.0,35583820210224
355839,2021-02-25,,2-6,Plumbing,Plumbing,Small,One Month,Marketing - Unpaid,0.7140000000000001,0.888,1,4.0,0,652.0,35583920210225
355840,2021-03-30,,2-6,Appliances,Appliances,Starter,One Month,Marketing - Paid,0.46399999999999997,0.655,1,0.7,0,619.0,35584020210330
355845,2021-04-21,2021-07-21,0-1,Plumbing,Plumbing,Starter,No Promo,Marketing - Paid,0.107,0.179,0,1.1,1,91.0,35584520210421
355845,2021-08-11,,0-1,Plumbing,Plumbing,Starter,No Promo,,0.643,0.179,1,1.1,0,485.0,35584520210811
355851,2021-02-24,,2-6,General Contractor,General Contractor,Starter,No Promo,Sales,0.0,0.003,0,0.6,0,653.0,35585120210224
355852,2021-02-24,2021-05-24,2-6,Painting,Other,Small,One Month,Sales,0.0,0.003,0,1.1,1,89.0,35585220210224
355856,2021-02-24,2021-11-24,0-1,Electrical,Electrical,Small,One Month,Sales,0.25,0.10400000000000001,1,0.9,1,273.0,35585620210224
355858,2021-09-02,2021-11-01,2-6,Junk Removal,Other,Small,One Month,Sales,0.0,0.003,0,2.2,1,60.0,35585820210902
355860,2021-02-24,,2-6,Window & Exterior Cleaning,Window & Exterior,Small,No Promo,Marketing - Paid,0.429,0.584,1,2.5,0,653.0,35586020210224
355867,2021-03-05,2021-10-04,0-1,Plumbing,Plumbing,Starter,No Promo,Marketing - Paid,0.643,0.24600000000000002,0,1.3,1,213.0,35586720210305
355879,2021-03-10,2021-08-23,0-1,Appliances,Appliances,Small,No Promo,Marketing - Paid,0.5,0.141,1,4.0,1,166.0,35587920210310
355880,2021-04-23,,2-6,Appliances,Appliances,Starter,No Promo,Marketing - Unpaid,0.643,0.706,1,1.1,0,595.0,35588020210423
355882,2021-02-25,,0-1,Carpet Cleaning,Carpet Cleaning,Small,One Month,Marketing - Unpaid,0.5710000000000001,0.679,1,2.3,0,652.0,35588220210225
355889,2021-06-21,2021-08-21,0-1,Automotive,Other,Starter,One Month,Sales,0.107,0.023,0,0.3,1,61.0,35588920210621
355902,2021-02-25,,2-6,Electrical,Electrical,Small,One Month,Marketing - Paid,0.929,0.833,1,3.1,0,652.0,35590220210225
355904,2021-03-10,,0-1,Plumbing,Plumbing,Starter,One Month,Marketing - Paid,0.893,0.813,1,1.1,0,639.0,35590420210310
355909,2021-03-10,2021-07-01,0-1,Carpet Cleaning,Carpet Cleaning,Starter,2+ month,Marketing - Unpaid,0.679,0.149,0,0.6,1,113.0,35590920210310
355912,2021-02-25,2021-07-24,0-1,Parties,Other,Starter,One Month,Marketing - Unpaid,0.536,0.152,1,0.5,1,149.0,35591220210225
355914,2021-09-02,,2-6,Electrical,Electrical,Large,Special - One Month,Sales,0.14300000000000002,0.044000000000000004,0,7.2,0,463.0,35591420210902
355915,2021-02-26,,2-6,Electrical,Electrical,Small,One Month,Marketing - Unpaid,0.679,0.6940000000000001,1,1.1,0,651.0,35591520210226
